fips,total_pop,white,Gini,gini,singpar,college2000,mhi,rent_burden,opioids,unemp
13309,7928,4465,0.4452,50.9,10.63597366694674,7.823484543002943,31001,NA,44,7.5
13311,29489,27699,0.4204,43.9,4.952502935211869,18.207126948775056,50194,NA,92.4,3.1
13313,104237,92420,0.4585,43.7,10.782119332352753,14.173434634529736,42568,NA,97,4.8
13315,8824,5567,0.4679,47,11.006342891959298,7.689091535092278,35015,NA,2.1,5.3
13317,9844,5182,0.5082,44.2,11.180287405605434,13.109169695748992,34897,36.8,148.4,4.7
13319,9010,5333,0.4838,41.9,12.594668712013101,10.38333210859342,40906,NA,90,4.5
13321,20494,14049,0.4566,44.4,10.748387096774193,8.06521114622235,42913,NA,96.2,4.5
15001,199459,66493,0.4708,44.9,9.167217129323816,26.033428171195393,56540,NA,72.1,2.8
15003,984821,206218,0.4336,42,7.060682827062077,29.96668695555425,80947,NA,35.6,2.3
15005,66,16,0.3124,42,6.340326591772359,16.17927845457202,NA,16.3,NA,NA
15007,71769,23229,0.4161,42.7,10.731864391186347,23.448673587081892,74881,NA,57.7,2.4
15009,165979,58891,0.4403,43.5,7.3869015765858475,25.41555342538394,76376,NA,58.4,2.3
16001,456849,413350,0.4615,42,8.548779627539503,31.177449618895164,61469,NA,75.9,2.4
16003,4097,3911,0.4392,42.7,6.685432793807178,14.870340356564018,43442,NA,NA,5.4
16005,85765,76327,0.4402,43.5,8.745219182112386,24.94859651149359,51093,NA,106.9,2.7
16007,6000,5659,0.4051,37.4,5.710491367861885,11.701850403961428,51343,NA,111.3,2.8
16009,9138,7916,0.4029,41.1,8.072625698324023,11.436126260122293,43570,NA,99.1,4.5
16011,45839,37701,0.4048,40.4,8.785762559134941,14.377024400777369,52697,NA,72.4,2.7
16013,22373,21206,0.4757,50.2,7.69922879177378,43.11496812840795,68101,NA,40.3,2.3
16015,7378,7016,0.4139,41.8,6.957186544342507,19.925225423356057,56067,NA,NA,4.1
16017,43611,41441,0.4436,43.6,7.772408629959846,16.878968174739448,47537,NA,72.9,4
16019,114392,102331,0.4504,42,8.465203630925469,26.130881200775224,55744,NA,97.8,2.4
16021,11845,11145,0.4787,42.6,7.903965470731049,14.713335445042762,43835,NA,110.7,4.3
16023,2581,2567,0.5235,42.2,5.968778696051423,12.973838761345435,45226,NA,105.3,3.2
16025,1048,1045,0.5179,46.9,4.797979797979798,22.22222222222222,51045,NA,NA,2.3
16027,217633,180081,0.408,39.7,9.411790839219867,14.898393348908234,47915,NA,78.5,3.1
16029,6953,6636,0.4049,38.9,5.3515625,15.941698929628787,58739,NA,110.5,2.7
16031,23690,22067,0.4115,41.8,8.286118980169972,13.894805833196788,51323,NA,111.2,2.2
16033,913,825,0.343,35.3,10,12.586206896551724,42226,NA,NA,2.9
16035,8673,8040,0.4242,39.6,7.696759259259259,13.350125944584383,46214,NA,51.4,6.7
16037,4169,3807,0.4454,40.8,5.480225988700565,17.397078353253654,44100,NA,20.6,3.9
16039,26743,22766,0.3976,37.2,8.18301803783546,17.33591640248914,45708,NA,71.3,3.2
16041,13464,12748,0.3944,37.7,5.4948216340621405,13.560718405009062,55056,NA,86.4,2.1
16043,13020,12342,0.4028,41.3,5.997425997425998,11.988217967599411,48581,NA,45.3,2.4
16045,17331,15611,0.4175,41.6,6.896551724137931,11.373279519817862,47481,NA,105.3,3.4
16047,15148,14091,0.4134,41.3,6.916369401506143,12.019175893162881,46218,NA,43,2.4
16049,16411,15319,0.4286,41.2,6.180144641683103,14.438804286520025,42503,NA,69.3,4.6
16051,28534,26039,0.3712,39.4,6.3887476698864605,15.239477503628446,59869,NA,37.9,2.2
16053,23730,22161,0.4114,42.6,7.85963798031121,14.023387538826967,50728,NA,77.9,2.5
16055,157322,147874,0.4278,41.5,8.899002614505665,19.079173345546142,56921,NA,101.3,3.4
16057,39505,36325,0.4568,44.5,5.71253541618807,40.968552813830605,49445,NA,64.3,2.4
16059,7847,7430,0.4323,44.7,6.259541984732825,17.86711334450028,41153,NA,118.9,4.4
16061,3838,3327,0.4534,42.6,6.435006435006435,14.83050847457627,44674,NA,132.8,5.5
16063,5350,4978,0.4175,39.1,6.7726330338631655,13.018714401952808,49207,NA,NA,3.4
16065,39100,36286,0.4795,41.1,4.895497264693505,24.431330472103006,40666,NA,55,1.7
16067,20705,19373,0.4463,42,7.529040585114011,10.058626465661641,48485,NA,33.6,2.5
16069,40217,36037,0.4223,42.2,8.452178463953945,18.906256310836465,54729,NA,124.5,2.7
16071,4385,4293,0.3583,37.4,5.244755244755245,15.002005615724027,60264,NA,106.2,2.1
16073,11552,9139,0.4434,44,8.382749326145552,10.232266164469554,44251,NA,22.6,3.6
16075,23260,20452,0.4412,41.7,8.913308913308914,10.610453726197006,50817,NA,45.8,3.5
16077,7671,6448,0.4024,43.5,9.296875,14.341620626151014,45922,NA,76.9,2.9
16079,12609,11792,0.4429,42.9,8.465966813410091,10.248190279214064,46793,NA,114.7,5.7
16081,11426,10153,0.3995,38.4,5.678537054860443,28.085224128389598,63168,NA,62.8,2.2
16083,84869,77944,0.4369,43.6,8.418228315096634,16.025187133319847,50909,NA,107.3,2.7
16085,10709,10576,0.4613,41,6.733167082294264,26.33484162895928,56532,NA,105.9,3.7
16087,10057,8834,0.4444,45.2,6.778309409888357,12.687251605013758,41757,NA,117.3,4.1
17001,66085,61406,0.4503,44.3,7.941670930487537,20.400980173758075,49088,NA,141.8,3.8
17003,6260,3954,0.4413,53.4,13.182928419396463,9.023860312872133,33985,NA,47.6,8.1
17005,16589,15077,0.4307,41.6,8.392673300197007,17.562804384361,54831,NA,61,4.3
17007,53537,46852,0.4412,41.1,11.357623857623858,19.219228605363504,69413,NA,53.6,5.7
17009,6628,5265,0.3958,40.1,8.02324903730336,11.615990562196936,53875,NA,3.3,2.6
17011,33122,30937,0.4206,41.4,8.874576271186442,16.491198868128667,55632,NA,32.4,4.9
17013,4830,4719,0.4125,40.5,5.979707366886223,11.542362992131228,55138,NA,2.3,5.1
17015,14466,13883,0.4198,42.2,7.802059171797043,15.506324223936085,49744,NA,29.8,4.4
17017,12493,11058,0.4227,39.7,9.161178705051777,15.377566818603984,50568,NA,30.7,4.4
17019,209922,150820,0.5061,47.3,7.793384685092886,42.64575513514533,51466,NA,70.4,4.3
17021,32931,31774,0.423,44.5,8.714581400328314,13.571161282275165,52817,NA,96,5.2
17023,15716,15220,0.4221,40.8,8.705178758976041,16.288583637298963,55205,NA,30.1,5.3
17025,13287,12782,0.4286,42.9,8.56523756280848,11.773825919764986,45028,NA,80.7,5.2
17027,37634,35247,0.4101,38.3,8.725823121216596,17.149837133550488,65586,NA,36.9,3.5
17029,51353,47722,0.5022,48.7,7.306555550172004,20.92212840101863,46012,NA,109.5,4.7
17031,5198275,2946314,0.5081,48.6,10.20031367460083,31.21188086792303,61401,NA,43,4.2
17033,18972,17119,0.4608,41.7,8.293659490946876,12.901664157998256,49712,NA,34.9,5.3
17035,10836,10544,0.4103,39.6,8.085846479855881,12.531479498374656,55622,NA,2,4
17037,104366,87649,0.4361,40.8,8.341090519308342,28.430093115124155,60856,NA,57.3,4.4
17039,15932,15305,0.4206,41.2,8.913922615539953,15.93975007678985,56091,NA,86.1,5
17041,19623,18792,0.424,38.5,7.7817705615418875,16.388816532997236,54538,NA,17.8,4
17043,929060,713707,0.454,43.3,6.301074883981723,43.52327864116554,89536,NA,48.5,3.3
17045,17407,17212,0.4004,43.1,9.5054955805769,15.846621904636223,46916,NA,118.9,4.7
17047,6455,6250,0.4144,41.5,7.757714617890862,11.963715562871336,48649,26.4,98.1,4.6
17049,34137,33128,0.4544,42.8,6.610259122157588,20.444644060184146,60061,NA,70.7,3.7
17051,21565,20245,0.4373,42.8,11.630231105559025,10.981244903506388,45193,NA,66.3,5.2
17053,13270,12610,0.4239,39.5,8.529501390338092,16.530632520612695,55356,NA,5.5,4.7
17055,38923,37716,0.4501,41.1,10.340127625302026,13.456889605157132,40682,NA,126.9,6.1
17057,35092,33002,0.4538,40.3,9.761711345789331,13.613163708387294,49315,NA,77.5,6.1
17059,5064,4888,0.5553,49.1,8.427969654892493,9.789999386619531,42533,NA,NA,5.9
17061,13132,12723,0.4204,41.2,8.925413533525646,12.68249638298706,47188,NA,4.2,4.8
17063,50666,47276,0.3859,34.7,9.32558696693819,16.78937636577576,76214,NA,82.8,4.9
17065,8176,8114,0.4165,45.5,7.836129534091502,12.550183209586185,49092,NA,3.4,4.3
17067,17983,17512,0.4286,38.7,7.524266988661956,18.49960329540266,52625,NA,32.3,4.6
17069,3939,3764,0.5011,47.4,7.541533133178353,11.897708085135095,40160,NA,243.4,7.4
17071,6809,6647,0.393,37.9,7.9900056960421395,12.2569002793308,51014,NA,1.9,4.8
17073,49267,46313,0.4151,40.5,6.87515762925599,18.70867252475975,58675,NA,64.3,5
17075,27812,25746,0.4164,39.1,8.819235723486475,14.420860545524395,50131,NA,65.6,4.4
17077,57977,44208,0.5249,52.3,7.919578276327081,34.921369102682704,38157,NA,105.8,4.5
17079,9594,9333,0.4192,40.6,7.587732967202731,13.776045863995408,55240,NA,41.8,4.9
17081,37985,33162,0.4516,42.2,8.888327757086042,15.269536447657066,50622,NA,116.5,5.2
17083,21937,21211,0.3975,35,9.76485578593768,18.043581562690925,58928,NA,107.9,4.8
17085,21588,20973,0.4334,39.8,7.958984375,21.38353115727003,51866,NA,41.6,4.3
17087,12494,10954,0.4409,46.2,7.542677568619373,14.08329686169441,49763,NA,31.4,7.5
17089,531376,387883,0.4431,41.8,9.181306966247304,31.14561263976795,75739,NA,42.8,4.9
17091,110637,88023,0.4301,39.7,11.066113443812268,17.4003357709928,57706,NA,81.4,5.4
17093,126054,102605,0.3599,32.6,6.515472510679679,29.29257480605837,97039,NA,55.4,3.6
17095,50508,43219,0.4523,44.7,11.535795165688404,14.996018998984159,44686,NA,111.8,5.2
17097,701473,531609,0.4847,47.2,8.052068128603654,40.99609080998235,86242,NA,54.6,4.5
17099,109737,101568,0.4314,41.8,7.534986225895317,14.73586284802977,56854,NA,88.4,5.7
17101,16033,14073,0.4263,45.6,8.777424615159802,12.383363419769811,45235,NA,93.1,6.2
17103,34389,31133,0.436,39,8.954781319495924,16.231114740710495,59450,NA,63,4.3
17105,36040,33377,0.4302,40.4,8.811948404616428,13.25117906587555,55003,NA,73.6,4.3
17107,29003,25667,0.4201,37.9,7.687379884689301,16.155049369439826,56838,NA,86.5,4.6
17109,30479,27372,0.4685,48.2,6.815182799037491,35.776805251641136,44524,NA,83.7,4.9
17111,307714,284009,0.4028,38.3,7.262443225276438,30.205236868448196,86450,NA,65.5,3.6
17113,172578,143728,0.4725,42.2,7.908200794416202,39.51608670550569,68895,NA,61.1,4.1
17115,105528,82154,0.4746,45.2,10.996266965884816,19.971136004398325,51828,NA,102.1,5.5
17117,45463,43970,0.4203,39.8,7.634523992028208,14.335344669957944,51756,NA,37.9,4.8
17119,264776,231440,0.4416,42.8,9.253199839658436,22.8680983335035,58077,NA,110.8,4.5
17121,37743,34902,0.4314,44,10.431808465156049,13.902673876009185,45126,NA,140.2,4.9
17123,11679,11336,0.4162,36.5,7.527710289040324,17.116426706304956,55337,NA,49.6,5.2
17125,13621,13214,0.4294,39.4,8.881904159051242,13.497193632678634,51731,NA,65.3,5.9
17127,14219,12956,0.4097,42.9,8.822223901080362,12.855149256032512,47646,NA,163.9,6.9
17129,12306,11942,0.4,40.2,9.320118918387534,23.425323619503246,65367,NA,1.8,4.1
17131,15589,15128,0.3801,39.5,7.827582726800914,15.374786475381566,52846,NA,37.5,5.2
17133,34168,33251,0.4253,36.7,8.70453964738949,24.23399641746017,83767,NA,76.2,3.4
17135,28828,27265,0.4378,42.6,8.71067789100576,12.598575730057831,51206,NA,117.9,5.8
17137,34247,30809,0.4234,44.9,8.737226277372264,21.245992913784377,52357,27.7,125.3,4.4
17139,14641,14310,0.392,38.4,7.3872356736983456,17.340296935814045,60496,NA,42.1,3.8
17141,51025,48105,0.4052,38,9.75248989251553,18.264004437049362,60656,NA,26.5,4.9
17143,182770,132888,0.4842,46,10.905632890903204,27.47192014352399,54195,NA,85.1,5.5
17145,21251,18779,0.459,39.2,8.70626525630594,11.634976070366058,50553,NA,95.7,5.9
17147,16401,15914,0.3865,38.4,7.343369666013366,23.91995818745208,67173,NA,40.9,4.2
17149,15672,15185,0.4368,42.8,7.912726671732793,12.118271882239611,43301,NA,27.6,4.8
17151,4203,3893,0.4328,45.6,7.725955591393642,12.991874656166008,43119,NA,48,6
17153,5510,3620,0.4972,46,12.15093968301728,9.491751365976342,38846,NA,68.6,8
17155,5721,5532,0.3998,35.1,7.103320352392627,14.582829036722504,64000,NA,30.1,5.2
17157,32295,28031,0.4295,39,9.737185765589292,12.260854372324626,52749,NA,71.7,4.3
17159,15766,15178,0.4302,44.6,9.181534870703363,17.980408925354798,48489,NA,97.1,4.6
17161,143873,115405,0.4286,43.2,9.253319595167268,19.922701383238405,51805,NA,84.5,5.2
17163,262338,168096,0.4688,42.9,12.701012213650086,22.971085305243975,51937,NA,78.9,5
17165,23994,22234,0.4692,46.2,10.671971706454466,15.051477170993733,41394,NA,213.5,6.4
17167,196861,161188,0.4589,44.2,11.289607253732814,29.254978011238702,61519,NA,105.9,4.4
17169,6953,6219,0.3828,41,7.107494377281496,14.099842340072543,52946,NA,4.1,4.4
17171,5005,4886,0.3907,40.2,8.5422189921354,14.1496955379782,49745,NA,0.3,5.1
17173,21737,21357,0.394,38.5,8.234258036107441,15.203553905317596,51873,NA,33.7,4.2
17175,5447,5290,0.4554,37.8,6.76246299413318,16.184440986245765,51446,NA,NA,6.2
17177,45093,38702,0.4363,40.9,9.257343814646255,16.61877693797239,48237,NA,86.8,4.6
17179,133195,127484,0.4181,40.4,8.574356638578912,21.754126632175414,61086,NA,94.3,4.8
17181,16968,15963,0.437,44.6,8.53628939897532,18.773028030413588,45847,NA,163.5,6.4
17183,77563,63747,0.4506,42.1,12.006573941625833,12.498169302870533,43649,NA,100.2,6.1
17185,11546,11062,0.434,41.8,8.193162464716789,15.201667664448607,52535,NA,115.8,4.9
17187,17146,15107,0.412,38.7,8.991596889316545,18.67346314722843,54023,NA,72.6,4.1
17189,14058,13594,0.3973,40,7.4564875056133815,15.867822549305009,56118,NA,26,2.9
17191,16402,15849,0.4049,41.6,8.134869844459686,12.390119525471155,46339,NA,81.2,5.5
17193,13868,13527,0.4205,43.4,7.472870886568676,13.110123141874881,48202,NA,120.1,4.2
17195,56016,52852,0.4345,39.4,10.765038775937958,14.194268701153703,54284,NA,69.2,4.5
17197,689315,506424,0.4068,38,7.652841068050017,29.48373597673176,82477,NA,55.5,4.2
17199,67102,60881,0.4509,42.5,9.349373356026613,20.107602233424508,49993,NA,150,5
17201,284819,224363,0.4489,43.5,10.633430765599753,19.949783978305028,53490,NA,96.8,5.6
17203,38700,37472,0.4386,39.3,6.462291306850893,24.730874708362325,75733,NA,25.1,4
18001,35376,34113,0.4228,37.9,10.282925215089344,11.890124902419984,51488,NA,65.8,2.6
18003,372575,294017,0.4458,42.4,10.804629923351014,24.88459697016233,52661,NA,82.1,3.1
18005,82481,70299,0.4298,42.9,9.138325235781652,25.74006202424584,61943,NA,101.1,2.6
18007,8677,8448,0.4039,35,9.215850464450233,15.111458256182132,52841,28.5,21.1,3.2
18009,12013,11669,0.4259,37,9.837479322667892,11.657809675515328,42636,30.7,89.6,3.8
18011,65544,60837,0.4894,55.1,6.858126931064175,35.25901031405725,82670,NA,73,2.7
18013,15064,14552,0.4588,40.7,6.657100394802727,20.521191998924348,56979,NA,39.9,3.1
18015,20074,19284,0.4112,38.6,7.103941218514117,14.61968749957264,55471,NA,32.9,3.2
18017,37880,31859,0.42,38.2,8.66082129565382,12.278023900822754,47727,NA,76,3.6
18019,116507,102002,0.4229,39.8,10.314520396659228,17.44049555219279,52746,NA,115.9,3.4
18021,26234,25311,0.3774,40,7.929811103653274,16.050069541029206,50746,NA,104,3.8
18023,32273,29558,0.3786,38.4,7.834139146111612,13.678667090389068,51540,NA,79.5,2.8
18025,10569,10258,0.4557,45.4,9.643005656937017,9.95333418397515,42555,NA,53.6,4.4
18027,33120,31447,0.4224,39.6,8.99625536578683,9.483523943809077,46292,NA,88.2,2.7
18029,49479,48102,0.4032,35.6,8.5707986551287,15.210820382865691,65005,NA,93.4,3.6
18031,26562,25655,0.385,40.1,10.713559666598902,12.516532403510881,55808,NA,86.6,2.9
18033,42927,41724,0.4258,37.3,9.088580029462626,15.629012730674688,54289,NA,78.3,2.8
18035,115020,101663,0.4811,43.9,8.86633844301593,21.705318512541563,41874,NA,103.3,3.9
18037,42543,40204,0.4219,40.6,7.684413085311097,17.920257046881847,63033,NA,107.2,2.4
18039,204558,178541,0.4263,42,11.468906613962025,16.75658699993558,58781,NA,78.1,2.5
18041,23194,22352,0.4145,42.8,10.286962565782941,8.997895229186156,44970,NA,140.8,4.5
18043,77320,69863,0.4447,40.9,11.846578835529112,20.93368525239195,61009,NA,138.5,3.2
18045,16430,16023,0.4318,39.6,8.356002272731818,11.565662468403874,50817,NA,112.3,3.5
18047,22774,22199,0.413,40.8,6.300991590310029,17.360386221294362,62467,NA,55.1,3.6
18049,20096,18864,0.4239,37.3,11.610666028936985,10.513168224966098,51088,NA,94.4,3.3
18051,33656,31865,0.4053,37.8,5.552133066379177,14.340112893109936,53714,NA,100.4,2.6
18053,66452,58360,0.4197,41.3,10.137798835400918,15.401892799511536,44790,NA,112.1,3.8
18055,32159,31405,0.4064,41,9.559829983430589,11.388420959304902,59347,NA,97.3,4.3
18057,323117,280363,0.4444,41.4,7.697237494518839,53.04915656215625,95080,NA,52.8,2.7
18059,75164,70855,0.3819,36.1,7.477651606668277,24.85916645239709,73294,NA,78.2,3
18061,39940,38588,0.4253,38.4,7.1380970011107,13.670661340434975,57136,NA,93.3,3.4
18063,163799,142553,0.3918,37.4,8.089639232237966,30.012583645964412,75647,NA,78.4,2.8
18065,48255,45659,0.4233,39.2,7.496970654865391,13.840488593497396,48915,NA,105.1,3.4
18067,82331,71866,0.4278,41.4,10.852579073321223,17.956128133704734,51035,NA,127.6,4
18069,36359,34850,0.3876,38.1,7.835122965015587,16.27759502199675,53635,NA,85.8,3.5
18071,44025,40013,0.4209,38.7,7.127315495442517,13.087011704978142,48789,NA,100.6,2.8
18073,33447,31527,0.3774,36.1,7.701935914552737,16.143256087403852,58891,NA,125.1,3.9
18075,20840,20212,0.4177,39.3,10.08652364584568,11.047605771241374,46740,NA,104.3,3.2
18077,32201,30433,0.4525,43.3,10.158374660054392,17.958916288428245,51163,NA,123.4,3.4
18079,27710,26750,0.4172,34.8,12.579371889480006,8.41231593038822,48961,NA,107.7,3.6
18081,153716,139922,0.4144,38.9,9.004597838418821,24.842686976106997,70690,NA,91.5,2.8
18083,37065,34881,0.4363,47,10.307090269947603,14.523406655386351,44044,NA,132.4,3.1
18085,79035,74170,0.4093,40.2,9.452753001140097,18.483156188074222,62666,NA,80,2.6
18087,39193,38347,0.3998,36.8,4.72889329041842,8.041237113402062,63291,NA,24.5,2.5
18089,485707,300770,0.4495,42.7,12.175583705102738,18.18421996188032,54929,NA,82.2,4.9
18091,110154,91260,0.4402,40.4,10.425960569866168,16.384896402762593,51532,NA,110,4.3
18093,45548,43954,0.4055,41.6,9.402211656605587,11.716274156465545,49112,NA,141.1,3.8
18095,129455,113506,0.4305,40.5,10.489959526774594,16.159837755318083,44987,NA,116.5,3.8
18097,951869,587672,0.4839,44.8,12.662647400299347,26.724098508859253,47642,NA,77.7,3.4
18099,46461,43518,0.4334,39.2,7.179761268483877,17.060766182298547,53387,NA,94.3,3.1
18101,10212,10025,0.4032,40,8.122515336583312,10.173245190787306,50203,NA,113.3,2.7
18103,35815,32391,0.4045,38.6,8.283759666864961,11.645931873285901,47225,NA,72,3.9
18105,146461,126086,0.4911,50,7.703024197869559,39.69077264440267,49180,NA,76,3.5
18107,38287,36484,0.394,36.3,7.266177270255573,17.194372894788984,53720,NA,101.8,3
18109,69922,67978,0.4046,37.2,7.480046524686159,14.455343314403716,61068,NA,121.2,3.3
18111,13992,13617,0.378,38.4,7.813757184435959,10.99828441939236,58384,NA,26.3,4.3
18113,47506,45774,0.4006,35.1,8.29209345149039,13.413678228493044,52764,NA,80.8,2.9
18115,5874,5694,0.383,40.8,8.596408116824783,13.191294263608974,56915,NA,1.8,3.5
18117,19545,18668,0.428,45.1,8.647839667898308,11.5807930150746,43061,NA,116.8,3.8
18119,20835,20191,0.4043,39.1,7.341862967834509,9.480341657429745,49044,NA,79.3,4.3
18121,16946,16145,0.4146,41.2,8.505167110363802,13.39636883783251,48537,NA,47.5,3.9
18123,19102,18091,0.3985,40.5,8.404036354297725,10.979430774218853,50670,NA,108.3,3.6
18125,12378,11979,0.3796,38.3,8.330064375480504,10.043790047571173,49844,NA,90.3,3.4
18127,168636,153462,0.4267,41.7,8.30984530676455,24.714371038282952,67525,NA,96.2,3.8
18129,25560,24599,0.4124,39.2,6.612362242453282,16.810393101131147,65617,NA,57.6,2.8
18131,12559,11940,0.4043,39.6,8.262388985779518,11.544218036665846,50022,NA,61.5,3
18133,37384,34845,0.3851,39.1,8.821208773867761,14.849498327759198,57402,NA,84.5,3.7
18135,24926,23663,0.4215,37.4,9.880322849986085,9.820543873169658,46016,NA,84.5,3.8
18137,28391,27613,0.428,41.7,11.050245561012467,13.651197521986836,52562,NA,105,3.5
18139,16641,16173,0.406,41,8.182542351841457,11.79831506185767,51113,NA,88.9,2.8
18141,270216,210451,0.4689,44.5,8.996316484476614,25.76989878421273,52188,NA,85.8,3.5
18143,23759,23171,0.4076,37.5,12.552775203377614,10.09887444810646,48615,NA,167.5,3.8
18145,44438,42110,0.4057,44.1,7.378880526810913,13.960906746301072,61327,NA,83.3,3.1
18147,20447,19905,0.4418,37.1,6.453166385745244,17.794540229885058,56646,NA,44.2,3.2
18149,22952,22303,0.4314,41.8,9.717138103161398,9.84843680639229,46940,NA,118.2,4.3
18151,34453,33232,0.4003,41,9.858180560359736,18.23319318233193,55184,NA,88.2,2.6
18153,20730,19254,0.4296,39.9,6.83615131979078,12.481565893551414,46810,NA,109.1,4.6
18155,10685,10307,0.4329,43.6,10.098522708182884,8.90448199693242,47478,NA,47.9,3.8
18157,191553,156081,0.4703,45.1,10.294068892351557,34.99540623617617,52858,NA,78.2,3.1
18159,15162,14586,0.4001,38.1,7.411985409963057,14.203064825354147,55503,NA,62,2.7
18161,7113,6898,0.3826,43.9,8.147296100177552,12.840963889675857,48206,30.8,65.7,3.1
18163,181291,154112,0.4773,45.5,10.169047126198855,21.249376536782144,47456,NA,139.3,3.1
18165,15539,15106,0.4205,45.2,8.454120682796285,12.743300969083792,46330,NA,96.3,5.4
18167,107459,93609,0.4676,45.3,8.662500301619092,22.88968424883982,42497,NA,111.3,4.3
18169,31389,30001,0.4019,38.1,10.298978365384615,17.70730392597251,50177,NA,98.2,3.4
18171,8237,8038,0.407,36.5,7.704631567696386,15.780876614013703,58045,NA,NA,3.2
18173,62280,58364,0.4409,42.3,8.213229859571323,24.656773271962543,75727,NA,85.4,2.9
18175,27848,27291,0.4325,42.4,10.171718119545838,9.485298055808473,47686,NA,92.7,3.5
18177,66342,59572,0.4621,41.8,9.64611455673112,14.52794910919602,44179,NA,114.4,3.5
18179,28011,26818,0.3978,38.8,4.763208321927183,13.451911811694536,55221,NA,79.8,2.8
18181,24149,21955,0.394,38.5,9.934640522875817,11.306731647883034,52377,NA,89.5,3
18183,33730,32666,0.411,39,5.492365222810845,17.44207514077356,60126,NA,104.1,2.8
19001,7085,6911,0.4298,37.7,6.121247792819305,11.202809482001756,52155,NA,55.2,2.4
19003,3670,3620,0.4291,37.6,5.195500803427959,12.008942829766847,48191,NA,9.3,2
19005,13813,13324,0.4155,40.4,5.976931142957008,14.448019304242912,49445,22.5,48.3,3.1
19007,12452,12074,0.4919,41.4,7.907942550614293,12.190192532709286,42274,26.6,133.4,3.4
19009,5571,5401,0.4013,44,5.337179949513163,12.287414965986395,51484,NA,52.8,2.5
19011,25636,24852,0.4174,36.5,6.494972296326698,13.949417516750165,67946,26,15.2,2.8
19013,132393,110821,0.4694,43.2,8.876275587222993,22.981849721304577,50426,NA,79.1,2.9
19015,26370,25246,0.4056,40.2,6.70908039329092,18.786011751953904,60558,NA,61,2.2
19017,24864,23895,0.3864,38.3,5.993227990970654,21.489720256150992,64213,NA,46.6,2.1
19019,21118,20564,0.4662,43.7,7.0339089877725955,12.672793842935068,62294,25.5,39.2,2.6
19021,20058,15451,0.4092,39.9,7.054273903187092,18.70288944723618,53230,NA,49.5,2.2
19023,14628,14262,0.4157,38.2,5.894736842105263,12.382845782448168,58386,NA,17.7,2.8
19025,9744,9317,0.4332,41.1,5.672501661865721,15.386568490542086,51754,29.3,63.1,2.6
19027,20281,19747,0.4311,41.7,6.445910912090502,15.965610345317607,55084,28.1,107.7,1.9
19029,13091,12695,0.4317,39.8,7.18954248366013,16.637529137529135,49281,NA,106.3,2.7
19031,18457,17988,0.3762,36.7,6.688120889883867,16.25579692457896,63430,22,22.7,2.5
19033,42834,40288,0.4474,42.6,7.9075049034788885,20.262694217523627,54454,27.5,106.5,2.7
19035,11343,10762,0.4275,40.2,6.377835626626998,15.160349854227405,56343,NA,58.2,2.2
19037,12026,11770,0.3968,40.3,6.49075500770416,12.220075025576902,56819,25.3,36.4,2.8
19039,9360,8946,0.4158,38.4,7.7845982142857135,12.059308072487644,49889,NA,91.3,2.9
19041,16211,15446,0.4135,43.6,7.02576112412178,16.276086212795075,53615,24.5,118.7,3.3
19043,17625,17173,0.4049,40.6,6.305084745762713,12.767794083025974,54740,23.9,35.8,3.3
19045,46909,43921,0.4263,38.6,8.465555831882616,14.382652753483322,50729,29.1,86.1,3.3
19047,17034,14619,0.4913,39.6,7.002018320136624,12.35092157571377,53806,25.3,68.8,3.5
19049,87099,78883,0.4255,40,7.533367556468172,26.768115394781557,90133,NA,16.1,1.8
19051,8920,8710,0.4315,39.6,5.3632678515746806,11.40193617784152,51477,26.2,67.5,2.8
19053,7979,7552,0.4422,45.4,6.772550194785736,15.142911224682946,41843,27.7,47.7,2.3
19055,17183,16760,0.4305,40.5,6.028680128767925,13.02613713509844,60458,25.5,49.6,2.1
19057,39386,35502,0.4619,43.3,9.03300521134916,15.954265611257695,50773,28.7,106.7,3.4
19059,17127,16683,0.4371,42.8,5.870758834295368,21.346973572037513,56496,25.4,85.9,3.3
19061,96982,89785,0.4478,42.2,7.18017215791036,21.330980501782097,60936,NA,67.8,2.5
19063,9438,8929,0.4333,38.3,6.337078651685394,13.035099793530627,49353,NA,71.3,2.8
19065,19803,18890,0.4506,44.2,6.971975393028025,13.791689447785673,46389,27.9,68.1,3
19067,15786,14832,0.4334,39.5,7.659636789689514,14.767269234128024,51901,NA,101.1,2.8
19069,10162,9669,0.429,41.2,6.152433425160698,14.506927465362674,53157,21.3,15.3,2.2
19071,6946,6614,0.4074,41,7.064707721162863,13.964369263991363,52616,26.7,74.2,1.9
19073,8950,8571,0.395,39.3,7.205707491082045,14.628263337116913,52459,NA,96.4,2.3
19075,12299,12080,0.4184,37.9,5.056179775280898,17.212049616066157,72184,NA,15.8,2.6
19077,10669,10321,0.4169,43.8,6.119370825253178,14.882146439317953,57635,NA,6.7,2.7
19079,14997,14077,0.4115,39.1,6.664674237895996,17.52298539751217,57106,25.8,71.7,2.8
19081,10802,10430,0.4012,37,6.089676746611053,15.437902028698664,56542,25.4,0.6,2.4
19083,17061,16212,0.4164,39,6.476140534871526,17.130400317082838,52662,21.4,58.7,2.9
19085,14089,13739,0.4217,39.9,6.86835650040883,12.663297415848193,55835,NA,72.7,2.3
19087,19941,18273,0.3934,40.2,7.789142407553109,16.159597305500036,53670,NA,73.5,2.5
