fips,year,march_employees,payroll,establishments
14347,1997,8569,159442000,481
14347,1998,7917,167914000,492
14347,1999,8646,174926000,482
14347,2000,8533,188298000,487
14347,2001,8329,181839000,486
14347,2002,8427,220273000,495
14348,1970,0,0,0
14348,1971,0,0,0
14348,1974,3355,17040000,410
14348,1975,3115,17229000,422
14348,1976,3359,20615000,420
14348,1977,3952,26458000,477
14348,1978,4525,31912000,480
14348,1979,4986,40516000,495
14348,1980,5180,45572000,496
14348,1981,5404,55652000,490
14348,1982,5396,54296000,510
14348,1983,5059,56911000,587
14348,1984,5822,68787000,636
14348,1985,6115,71669000,645
14348,1986,5712,71432000,646
14348,1987,6216,78627000,687
14348,1988,6318,83143000,675
14348,1989,6516,85677000,667
14348,1990,6750,96705000,664
14348,1991,6614,100799000,654
14348,1992,7249,111741000,681
14348,1993,7548,123295000,710
14348,1994,7916,132314000,747
14348,1995,8308,143539000,750
14348,1996,8791,158044000,773
14348,1997,9086,166350000,787
14348,1998,9601,177370000,811
14348,1999,9414,180601000,829
14348,2000,9579,188561000,833
14348,2001,9493,190495000,842
14348,2002,9517,210550000,826
14351,1970,0,0,0
14351,1971,0,0,0
14351,1974,7155,64171000,442
14351,1975,6814,65081000,432
14351,1976,7469,71406000,445
14351,1977,5652,52156000,445
14351,1978,6003,58267000,452
14351,1979,6470,63519000,451
14351,1980,6565,74771000,435
14351,1981,6546,79669000,417
14351,1982,10385,158825000,558
14351,1983,10772,185973000,628
14351,1984,10664,193315000,670
14351,1985,8717,132943000,675
14351,1986,8839,137236000,698
14351,1987,7929,121890000,664
14351,1988,8152,130432000,669
14351,1989,8193,126654000,663
14351,1990,8375,132033000,679
14351,1991,8184,134252000,694
14351,1992,8925,157226000,719
14351,1993,12155,235881000,912
14351,1994,12360,242199000,913
14351,1995,11783,217449000,899
14351,1996,12195,235900000,988
14351,1997,12113,245096000,1028
14351,1998,11703,243893000,1008
14351,1999,11478,259538000,962
14351,2000,11762,276334000,938
14351,2001,11775,260271000,946
14351,2002,10172,218153000,908
14505,1970,0,0,0
14505,1971,0,0,0
14505,1974,7818,48665000,765
14505,1975,6856,49652000,747
14505,1976,7258,58021000,738
14505,1977,8894,70323000,792
14505,1978,10258,82536000,843
14505,1979,10477,92892000,868
14505,1980,10480,96559000,827
14505,1981,10808,109928000,826
14505,1982,10151,109526000,816
14505,1983,10566,121534000,966
14505,1984,11424,148509000,1033
14505,1985,11669,160532000,1101
14505,1986,11768,171607000,1095
14505,1987,12474,180355000,1106
14505,1988,12591,186262000,1085
14505,1989,12788,198574000,1080
14505,1990,14258,241908000,1127
14505,1991,14626,242760000,1172
14505,1992,15542,271978000,1179
14505,1993,16250,290019000,1236
14505,1994,16650,324812000,1281
14505,1995,19089,349328000,1322
14505,1996,18825,361576000,1354
14505,1997,19630,388498000,1377
14505,1998,20657,439352000,1388
14505,1999,21110,478360000,1392
14505,2000,21756,479149000,1425
14505,2001,21674,506648000,1436
14505,2002,20805,489429000,1493
14513,1970,0,0,0
14513,1971,0,0,0
14513,1974,2046,11238000,170
14513,1975,1750,11405000,177
14513,1976,1936,13005000,175
14513,1977,1570,12036000,168
14513,1978,1757,13608000,158
14513,1979,2159,16749000,162
14513,1980,2021,16546000,166
14513,1981,2144,18338000,170
14513,1982,1713,15261000,147
14513,1983,1654,16589000,181
14513,1984,1743,20375000,197
14513,1985,1465,17707000,206
14513,1986,1467,17567000,216
14513,1987,2533,29615000,207
14513,1988,2481,31545000,227
14513,1989,2576,29962000,232
14513,1990,2497,32625000,241
14513,1991,2472,34640000,240
14513,1992,2458,34201000,244
14513,1993,3027,39336000,258
14513,1994,3089,43408000,275
14513,1995,3350,47505000,274
14513,1996,3815,59091000,347
14513,1997,3497,65658000,372
14513,1998,3996,73172000,413
14513,1999,4425,82853000,404
14513,2000,4296,80725000,416
14513,2001,4525,87928000,403
14513,2002,4362,83855000,418
14517,1970,0,0,0
14517,1971,0,0,0
14517,1974,5504,488919000,410
14517,1975,5366,553930000,417
14517,1976,5704,56497000,404
14517,1977,5324,58771000,416
14517,1978,5184,62974000,410
14517,1979,6492,100588000,415
14517,1980,6331,106567000,403
14517,1981,5764,100334000,391
14517,1982,5872,124243000,395
14517,1983,6105,133635000,449
14517,1984,6283,150065000,461
14517,1985,6305,152190000,469
14517,1986,6290,133810000,468
14517,1987,6024,119687000,487
14517,1988,5892,125206000,480
14517,1989,5885,122114000,476
14517,1990,6009,130703000,474
14517,1991,5302,112441000,469
14517,1992,4280,78883000,454
14517,1993,4569,89317000,440
14517,1994,4473,85638000,440
14517,1995,4859,97597000,454
14517,1996,5210,106210000,471
14517,1997,5157,102415000,465
14517,1998,5030,96012000,458
14517,1999,5294,114611000,455
14517,2000,5736,132842000,456
14517,2001,5700,127279000,451
14517,2002,5517,124723000,424
14518,1970,0,0,0
14518,1971,0,0,0
14518,1974,8628,62123000,642
14518,1975,7581,61415000,642
14518,1976,7979,73433000,642
14518,1977,8605,81720000,671
14518,1978,9478,93661000,658
14518,1979,10169,109994000,667
14518,1980,9897,113253000,662
14518,1981,9605,121171000,645
14518,1982,8919,116060000,623
14518,1983,8617,118351000,681
14518,1984,9427,128392000,735
14518,1985,9859,147225000,743
14518,1986,10542,160163000,761
14518,1987,10682,166216000,789
14518,1988,10927,180601000,787
14518,1989,11450,196203000,808
14518,1990,12158,217248000,814
14518,1991,12274,225766000,815
14518,1992,12000,244593000,860
14518,1993,13858,280155000,882
14518,1994,13911,308590000,921
14518,1995,14709,328250000,909
14518,1996,14391,345640000,942
14518,1997,15032,380860000,945
14518,1998,15042,403996000,938
14518,1999,16396,441750000,948
14518,2000,15447,431580000,960
14518,2001,15535,452631000,952
14518,2002,15244,452803000,946
14519,1970,0,0,0
14519,1971,0,0,0
14519,1974,4197,30086000,531
14519,1975,3930,25536000,510
14519,1976,4091,29725000,477
14519,1977,5115,43085000,512
14519,1978,5320,46501000,522
14519,1979,5334,51014000,531
14519,1980,5222,54078000,505
14519,1981,5237,58820000,509
14519,1982,4948,58336000,509
14519,1983,5031,64561000,563
14519,1984,5308,66366000,558
14519,1985,5243,65559000,550
14519,1986,4954,68149000,521
14519,1987,5163,74808000,504
14519,1988,5079,73325000,496
14519,1989,5485,81194000,524
14519,1990,5890,84964000,515
14519,1991,5364,84106000,543
14519,1992,5609,90989000,511
14519,1993,5996,106684000,533
14519,1994,6374,123283000,529
14519,1995,6581,127440000,525
14519,1996,6656,133008000,522
14519,1997,6594,145546000,513
14519,1998,6714,151158000,507
14519,1999,6767,164113000,502
14519,2000,6825,176986000,501
14519,2001,6213,151730000,492
14519,2002,6326,160487000,509
14520,1970,0,0,0
14520,1971,0,0,0
14520,1974,1492,8622000,225
14520,1975,1511,9999000,212
14520,1976,1482,10780000,217
14520,1977,1489,11095000,215
14520,1978,1407,11065000,203
14520,1979,1533,12781000,198
14520,1980,1424,14003000,197
14520,1981,1493,14661000,195
14520,1982,1428,14826000,189
14520,1983,1360,15776000,221
14520,1984,1260,15487000,219
14520,1985,1343,15642000,215
14520,1986,1310,15053000,202
14520,1987,1159,14455000,205
14520,1988,1180,15365000,203
14520,1989,2038,33224000,198
14520,1990,2063,32095000,198
14520,1991,2100,33116000,195
14520,1992,2179,40938000,212
14520,1993,2188,39988000,219
14520,1994,2253,41039000,214
14520,1995,2223,41911000,217
14520,1996,2245,44467000,208
14520,1997,2065,42439000,206
14520,1998,2092,42439000,196
14520,1999,2182,42532000,193
14520,2000,1981,41854000,184
14520,2001,1984,43445000,187
14520,2002,1831,46599000,185
14521,1970,0,0,0
14521,1971,0,0,0
14521,1974,19220,140372000,1407
14521,1975,18696,154329000,1382
14521,1976,18800,176216000,1424
14521,1977,20302,199307000,1470
14521,1978,22070,231054000,1478
14521,1979,22466,252704000,1487
14521,1980,21226,267238000,1453
14521,1981,20603,280415000,1441
14521,1982,20753,301471000,1496
14521,1983,21065,318146000,1680
14521,1984,21627,328500000,1770
14521,1985,22458,343252000,1726
14521,1986,23371,359731000,1732
14521,1987,23883,393011000,1769
14521,1988,25691,430298000,1775
14521,1989,25751,475347000,1755
14521,1990,28057,523076000,1807
14521,1991,28006,544404000,1837
14521,1992,28224,590930000,1940
14521,1993,30773,633229000,1979
14521,1994,31302,655230000,1999
14521,1995,32404,713744000,1993
14521,1996,34010,768658000,2062
14521,1997,35754,835887000,2125
14521,1998,35552,869132000,2148
14521,1999,35653,919539000,2125
14521,2000,36947,964705000,2117
14521,2001,35276,950791000,2058
14521,2002,33483,919166000,2056
14526,1970,0,0,0
14526,1971,0,0,0
14526,1974,71628,798216000,3684
14526,1975,64323,789575000,3722
14526,1976,67780,937306000,3694
14526,1977,73094,1124009000,3859
14526,1978,79657,1266244000,3873
14526,1979,84164,1375824000,3912
14526,1980,77646,1299094000,3852
14526,1981,75421,1380142000,3790
14526,1982,67388,1269899000,3725
14526,1983,66168,1427951000,4089
14526,1984,72815,1586393000,4281
14526,1985,74109,1705474000,4360
14526,1986,74510,1683887000,4452
14526,1987,75894,1764760000,4478
14526,1988,74775,1778930000,4583
14526,1989,79884,1907340000,4676
14526,1990,79490,1954405000,4724
14526,1991,79042,1966951000,4739
14526,1992,80496,2038292000,4810
14526,1993,80487,2188921000,4837
14526,1994,80408,2274663000,4871
14526,1995,83741,2395300000,4982
14526,1996,84041,2473813000,5051
14526,1997,85585,2625321000,5052
14526,1998,86367,2715939000,5035
14526,1999,89515,2965622000,5056
14526,2000,92613,3056974000,5023
14526,2001,91399,2981867000,4905
14526,2002,85294,2800774000,5006
14527,1970,0,0,0
14527,1971,0,0,0
14527,1974,24825,178812000,1807
14527,1975,24254,192389000,1819
14527,1976,25405,216510000,1849
14527,1977,27869,260271000,2069
14527,1978,30423,294720000,2124
14527,1979,33652,340269000,2206
14527,1980,33244,365181000,2186
14527,1981,33559,396040000,2198
14527,1982,33259,416197000,2278
14527,1983,33845,461596000,2601
14527,1984,36782,504222000,2713
14527,1985,38528,557312000,2854
14527,1986,41283,603602000,2878
14527,1987,43830,661952000,2953
14527,1988,45776,734421000,3032
14527,1989,50401,826711000,3100
14527,1990,51427,884357000,3175
14527,1991,54200,950337000,3233
14527,1992,53241,999968000,3380
14527,1993,59065,1147522000,3475
14527,1994,61610,1246755000,3579
14527,1995,65089,1337334000,3670
14527,1996,63767,1376885000,3638
14527,1997,62977,1441140000,3715
14527,1998,65890,1674232000,3843
14527,1999,66828,1728595000,3904
14527,2000,71927,1862580000,3941
14527,2001,72629,1954877000,4029
14527,2002,72785,2005032000,4121
14528,1970,0,0,0
14528,1971,0,0,0
14528,1974,5274,33488000,279
14528,1975,4684,35106000,274
14528,1976,5261,39445000,280
14528,1977,4965,37616000,301
14528,1978,5053,42160000,289
14528,1979,5413,46566000,304
14528,1980,5248,51899000,301
14528,1981,5647,60897000,293
14528,1982,5307,55125000,305
14528,1983,4736,60178000,348
14528,1984,5544,72957000,370
14528,1985,6534,84821000,376
14528,1986,6505,88476000,398
14528,1987,6760,93121000,395
14528,1988,6509,101734000,395
14528,1989,7160,110753000,385
14528,1990,8010,134361000,390
14528,1991,7829,140957000,392
14528,1992,6851,129564000,408
14528,1993,7433,148623000,405
14528,1994,7502,149171000,416
14528,1995,7695,157898000,437
14528,1996,7539,162861000,446
14528,1997,8773,184519000,467
14528,1998,9121,198586000,459
14528,1999,9145,219689000,464
14528,2000,10109,228858000,463
14528,2001,9419,215284000,477
14528,2002,8601,190287000,486
14529,1970,0,0,0
14529,1971,0,0,0
14529,1974,8167,56385000,741
14529,1975,8095,64765000,767
14529,1976,8858,67089000,751
14529,1977,7196,57869000,600
14529,1978,7633,66635000,581
14529,1979,7925,76146000,575
14529,1980,7906,80785000,566
14529,1981,8181,94772000,548
14529,1982,8864,107754000,565
14529,1983,8530,112038000,660
14529,1984,9479,129845000,698
14529,1985,10077,137816000,740
14529,1986,10494,141754000,739
14529,1987,11171,165019000,778
14529,1988,11544,172169000,782
14529,1989,11286,176082000,786
14529,1990,11701,185592000,812
14529,1991,12103,191224000,827
14529,1992,12686,218888000,856
14529,1993,13278,247141000,844
14529,1994,13843,266753000,871
14529,1995,12395,234626000,870
14529,1996,15415,317045000,998
14529,1997,15986,342753000,1022
14529,1998,16669,357825000,1027
14529,1999,15557,339426000,1018
14529,2000,16073,378589000,1002
14529,2001,16520,386086000,994
14529,2002,15443,379091000,1034
14531,1970,0,0,0
14531,1971,0,0,0
14531,1974,3672,22539000,400
14531,1975,3405,24352000,396
14531,1976,3632,25916000,408
14531,1977,3641,29735000,423
14531,1978,3956,32637000,426
14531,1979,4131,35655000,430
14531,1980,4025,37726000,438
14531,1981,4124,42900000,426
14531,1982,3889,40579000,436
14531,1983,3626,42771000,472
14531,1984,3653,44661000,481
14531,1985,3739,44711000,467
14531,1986,3518,43494000,445
14531,1987,3410,43413000,440
14531,1988,3555,46248000,437
14531,1989,3786,50073000,453
14531,1990,3776,50958000,449
14531,1991,3882,54801000,453
14531,1992,3879,57649000,444
14531,1993,4042,59584000,444
14531,1994,3970,60945000,452
14531,1995,4040,65180000,444
14531,1996,4382,69115000,430
14531,1997,4362,69459000,442
14531,1998,4274,71784000,430
14531,1999,4244,73796000,426
14531,2000,4278,78265000,439
14531,2001,4127,79823000,443
14531,2002,4200,81592000,434
14537,1970,0,0,0
14537,1971,0,0,0
14537,1974,7438,44402000,409
14537,1975,6052,44314000,414
14537,1976,6823,55001000,420
14537,1977,7164,63300000,430
14537,1978,7435,69502000,420
14537,1979,7670,72594000,442
14537,1980,7589,73386000,434
14537,1981,7024,82744000,435
14537,1982,6889,87945000,433
14537,1983,7200,104378000,500
14537,1984,7868,107711000,532
14537,1985,8243,113698000,549
14537,1986,8788,129157000,558
14537,1987,8797,131353000,581
14537,1988,8375,137141000,585
14537,1989,8578,139607000,584
14537,1990,8826,149361000,585
14537,1991,9064,153985000,576
14537,1992,9042,161823000,579
14537,1993,8894,169249000,611
14537,1994,9630,201847000,623
14537,1995,10133,214961000,656
14537,1996,10874,250167000,706
14537,1997,10905,248027000,736
14537,1998,11189,255030000,760
14537,1999,10786,265025000,742
14537,2000,10787,278039000,747
14537,2001,9901,257906000,726
14537,2002,10247,294893000,787
14539,1970,0,0,0
14539,1971,0,0,0
14539,1974,16398,126913000,1252
14539,1975,14605,117935000,1267
14539,1976,14398,128954000,1276
14539,1977,13987,136186000,1330
14539,1978,15170,155612000,1305
14539,1979,15973,174210000,1296
14539,1980,15414,169044000,1279
14539,1981,14224,168676000,1246
14539,1982,13887,172118000,1219
14539,1983,13760,179879000,1374
14539,1984,13962,193310000,1392
14539,1985,14273,189898000,1430
14539,1986,14855,209415000,1436
14539,1987,15580,223471000,1452
14539,1988,15899,232742000,1453
14539,1989,16188,250136000,1448
14539,1990,16138,263732000,1437
14539,1991,16501,270766000,1432
14539,1992,16042,279962000,1431
14539,1993,16563,297703000,1443
14539,1994,16682,301681000,1453
14539,1995,17382,314844000,1466
14539,1996,17870,333889000,1453
14539,1997,17857,340548000,1496
14539,1998,18044,352344000,1496
14539,1999,18129,368428000,1474
14539,2000,18164,390392000,1464
14539,2001,18639,411626000,1466
14539,2002,18773,419232000,1459
14540,1970,0,0,0
14540,1971,0,0,0
14540,1974,1728,9873000,246
14540,1975,1871,11469000,234
14540,1976,1914,14588000,265
14540,1977,2124,15107000,267
14540,1978,2189,18500000,282
14540,1979,2373,21759000,296
14540,1980,2162,23919000,278
14540,1981,2513,29495000,293
14540,1982,3782,50435000,394
14540,1983,3329,48121000,467
14540,1984,3591,55774000,482
14540,1985,3572,54276000,474
14540,1986,3418,51809000,451
14540,1987,4095,65237000,450
14540,1988,4381,74839000,425
14540,1989,4753,79703000,423
14540,1990,4938,86657000,432
14540,1991,5317,91977000,419
14540,1992,4549,73131000,564
14540,1993,5102,88948000,610
14540,1994,5882,101858000,609
14540,1995,5785,103414000,639
14540,1996,5792,115033000,718
14540,1997,6562,123538000,734
14540,1998,6841,132426000,733
14540,1999,6863,140436000,734
14540,2000,7583,144712000,766
14540,2001,6474,138145000,768
14540,2002,6633,144538000,797
14547,1970,0,0,0
14547,1971,0,0,0
14547,1974,16911,170161000,702
14547,1975,22430,270933000,736
14547,1976,14284,166777000,734
14547,1977,13712,159634000,640
14547,1978,13487,164142000,628
14547,1979,18689,266123000,611
14547,1980,18383,302177000,589
14547,1981,17568,318792000,591
14547,1982,12251,183601000,573
14547,1983,10962,176607000,634
14547,1984,0,0,646
14547,1985,0,0,651
14547,1986,0,0,645
14547,1987,9508,153514000,630
14547,1988,8133,100940000,637
14547,1989,7482,95531000,657
14547,1990,7244,97557000,665
14547,1991,7325,98935000,664
14547,1992,7354,112348000,679
14547,1993,7987,130348000,685
14547,1994,8438,140329000,663
14547,1995,8491,143722000,690
14547,1996,8614,146225000,719
14547,1997,8629,151973000,719
14547,1998,8900,166902000,712
14547,1999,8816,173416000,723
14547,2000,8389,170757000,712
14547,2001,8765,180232000,720
14547,2002,8486,181446000,712
14548,1970,0,0,0
14548,1971,0,0,0
14548,1974,2500,13148000,323
14548,1975,2338,14261000,305
14548,1976,2457,16148000,292
14548,1977,2349,16947000,301
14548,1978,2563,18555000,291
14548,1979,2536,20757000,293
14548,1980,2616,21746000,284
14548,1981,2416,21754000,280
14548,1982,2694,25970000,272
14548,1983,2625,27842000,304
14548,1984,2808,30532000,320
14548,1985,2618,28384000,309
14548,1986,2553,26804000,308
14548,1987,2295,26773000,299
14548,1988,1948,23402000,296
14548,1989,2277,33258000,287
14548,1990,2312,33321000,289
14548,1991,2230,33489000,277
14548,1992,2173,37317000,293
14548,1993,2167,37262000,294
14548,1994,2132,40259000,282
14548,1995,2411,44816000,281
14548,1996,2440,46751000,283
14548,1997,2576,53371000,288
14548,1998,2620,52934000,293
14548,1999,2563,51622000,280
14548,2000,2481,54872000,277
14548,2001,2410,53860000,280
14548,2002,2376,54470000,275
14551,1970,0,0,0
14551,1971,0,0,0
14551,1974,672,4281000,106
14551,1975,664,4271000,102
14551,1976,692,4828000,104
14551,1977,630,5456000,129
14551,1978,736,6535000,142
14551,1979,955,8186000,145
14551,1980,930,8285000,134
14551,1981,850,8107000,137
14551,1982,758,7993000,133
14551,1983,865,10098000,156
14551,1984,893,11109000,173
14551,1985,940,11055000,190
14551,1986,1019,13329000,202
14551,1987,1148,15425000,213
14551,1988,1173,17607000,231
14551,1989,1332,20173000,258
14551,1990,1466,21972000,278
14551,1991,1261,19885000,272
14551,1992,1406,25031000,301
14551,1993,1594,28169000,316
14551,1994,1654,30890000,336
14551,1995,1758,34089000,337
14551,1996,2198,44118000,367
14551,1997,2475,50831000,430
14551,1998,3529,70191000,461
14551,1999,4110,94034000,457
14551,2000,5170,113972000,465
14551,2001,4808,84956000,489
14551,2002,3119,79543000,511
14705,1970,0,0,0
14705,1971,0,0,0
14705,1974,1440,8285000,190
14705,1975,1325,9080000,177
14705,1976,1553,13361000,191
14705,1977,1973,16545000,185
14705,1978,2224,16981000,174
14705,1979,2159,19212000,179
14705,1980,1972,19129000,178
14705,1981,1892,20946000,158
14705,1982,1935,19880000,155
14705,1983,1437,18635000,177
14705,1984,1617,21744000,177
14705,1985,1793,21709000,163
14705,1986,1696,22021000,161
14705,1987,1694,22551000,157
14705,1988,1497,20174000,155
14705,1989,1588,21506000,148
14705,1990,1580,23267000,152
14705,1991,1515,23107000,146
14705,1992,1529,25530000,156
14705,1993,1770,29473000,166
14705,1994,1897,33885000,157
14705,1995,2025,35617000,163
14705,1996,2145,38316000,163
14705,1997,1954,36820000,164
14705,1998,1981,35179000,160
14705,1999,1586,33117000,156
14705,2000,1641,36002000,149
14705,2001,1589,36611000,144
14705,2002,1817,45923000,157
14713,1970,0,0,0
14713,1971,0,0,0
14713,1974,3982,24475000,229
14713,1975,3361,23516000,229
14713,1976,3964,30609000,226
14713,1977,4622,39970000,236
14713,1978,4836,41986000,226
14713,1979,4410,43588000,222
14713,1980,4554,46697000,212
14713,1981,4340,51156000,218
14713,1982,4553,56821000,228
14713,1983,4649,62614000,264
14713,1984,4917,69101000,283
14713,1985,5249,73468000,313
14713,1986,5456,82247000,316
14713,1987,5822,89533000,320
14713,1988,6138,101826000,322
14713,1989,6222,105627000,300
14713,1990,6191,106232000,293
14713,1991,7044,99832000,295
14713,1992,5384,104055000,291
14713,1993,5627,109419000,312
14713,1994,5664,112607000,331
14713,1995,5430,106775000,326
14713,1996,5529,108083000,357
14713,1997,5295,108151000,366
14713,1998,5446,129213000,375
14713,1999,6114,144950000,372
14713,2000,6245,158050000,385
14713,2001,5803,141577000,372
14713,2002,5373,125547000,384
14717,1970,0,0,0
14717,1971,0,0,0
14717,1974,5620,303404000,358
14717,1975,3162,247771000,301
14717,1976,3248,25056000,302
14717,1977,2438,23505000,319
14717,1978,2872,30715000,321
14717,1979,3146,37016000,316
14717,1980,3419,37264000,307
14717,1981,3142,38039000,309
14717,1982,3371,41418000,312
14717,1983,2702,36573000,339
14717,1984,2910,45489000,354
14717,1985,2719,42159000,349
14717,1986,2574,38429000,350
14717,1987,2701,39580000,354
14717,1988,2758,42899000,347
14717,1989,2666,44735000,344
14717,1990,2593,46094000,337
14717,1991,2767,47387000,326
14717,1992,2850,49978000,351
14717,1993,2899,50787000,368
14717,1994,2971,54265000,371
14717,1995,3011,57571000,372
14717,1996,2597,54352000,362
14717,1997,2590,56499000,372
14717,1998,2553,56793000,359
14717,1999,2583,58954000,374
14717,2000,2862,62963000,387
14717,2001,2918,64742000,368
14717,2002,3093,69734000,366
14718,1970,0,0,0
14718,1971,0,0,0
14718,1974,2242,14857000,297
14718,1975,2473,19337000,294
14718,1976,2672,23265000,295
14718,1977,3091,28317000,313
14718,1978,3606,35635000,297
14718,1979,3734,41070000,308
14718,1980,3674,44017000,307
14718,1981,3619,42877000,304
14718,1982,3772,50411000,315
14718,1983,3487,52000000,345
14718,1984,3984,66970000,351
14718,1985,4357,71831000,359
14718,1986,4470,78240000,362
14718,1987,4255,74622000,378
14718,1988,4449,82696000,367
14718,1989,4661,91114000,369
14718,1990,4849,95776000,377
14718,1991,4564,93323000,373
14718,1992,5097,106115000,396
14718,1993,4992,109120000,399
14718,1994,5223,116978000,394
14718,1995,5584,127212000,396
14718,1996,5557,128880000,408
14718,1997,5304,127466000,418
14718,1998,5710,153631000,428
14718,1999,6097,171275000,413
14718,2000,7129,189419000,415
14718,2001,5796,169729000,408
14718,2002,5994,181270000,427
14719,1970,0,0,0
14719,1971,0,0,0
14719,1974,1813,10566000,301
14719,1975,1745,10999000,304
14719,1976,1768,12660000,296
14719,1977,1974,14129000,317
14719,1978,2041,15941000,304
14719,1979,2218,18632000,311
14719,1980,2264,20124000,290
14719,1981,2143,20440000,296
14719,1982,1914,20980000,298
14719,1983,2057,20429000,326
14719,1984,1983,20422000,321
14719,1985,1911,19720000,317
14719,1986,1803,19527000,316
14719,1987,1898,21099000,308
14719,1988,1923,22473000,315
14719,1989,2088,24063000,308
14719,1990,2010,25275000,309
14719,1991,2102,26735000,316
14719,1992,2199,31357000,337
14719,1993,2438,34132000,339
14719,1994,2586,36861000,337
14719,1995,2637,39824000,337
14719,1996,2662,43494000,326
14719,1997,2798,45980000,330
14719,1998,2687,42932000,333
14719,1999,2698,46387000,328
14719,2000,2698,46461000,316
14719,2001,2522,49963000,330
14719,2002,2765,58234000,331
14720,1970,0,0,0
14720,1971,0,0,0
14720,1974,1803,12692000,183
14720,1975,1692,14071000,182
14720,1976,2463,24821000,183
14720,1977,1714,14721000,204
14720,1978,2123,22511000,196
14720,1979,2326,25657000,201
14720,1980,2246,28292000,198
14720,1981,2155,30021000,188
14720,1982,1873,29199000,181
14720,1983,1882,28337000,205
14720,1984,1750,28719000,212
14720,1985,1849,29529000,205
14720,1986,1748,29282000,203
14720,1987,1862,30453000,203
14720,1988,1573,25227000,215
14720,1989,1519,25806000,219
14720,1990,1563,27198000,220
14720,1991,1577,28371000,221
14720,1992,1554,26657000,226
14720,1993,1621,28737000,239
14720,1994,1653,30071000,248
14720,1995,1718,32459000,253
14720,1996,1674,31581000,244
14720,1997,1640,30808000,239
14720,1998,1625,32638000,233
14720,1999,1585,33476000,241
14720,2000,1723,35117000,237
14720,2001,1651,36325000,229
14720,2002,1749,39776000,236
14721,1970,0,0,0
14721,1971,0,0,0
14721,1974,1064,6750000,123
14721,1975,1076,8462000,121
14721,1976,936,6042000,120
14721,1977,713,6163000,130
14721,1978,968,10688000,125
14721,1979,1097,12646000,141
14721,1980,1268,15158000,131
14721,1981,1112,14859000,138
14721,1982,1460,21866000,138
14721,1983,1184,15240000,140
14721,1984,1220,15716000,143
14721,1985,1158,16970000,148
14721,1986,1124,18393000,153
14721,1987,1296,19963000,164
14721,1988,1262,14816000,165
14721,1989,1373,15438000,169
14721,1990,1385,15652000,168
14721,1991,1500,17946000,172
14721,1992,1407,18633000,177
14721,1993,1497,19746000,168
14721,1994,2133,28767000,167
14721,1995,2152,31447000,181
14721,1996,1940,29564000,178
14721,1997,2053,32979000,175
14721,1998,2218,32493000,176
14721,1999,2215,30676000,180
14721,2000,1980,29778000,174
14721,2001,1743,28212000,174
14721,2002,1634,28738000,180
14726,1970,0,0,0
14726,1971,0,0,0
14726,1974,26701,247280000,2045
14726,1975,24408,234064000,2049
14726,1976,25611,264635000,2024
14726,1977,26496,294796000,2039
14726,1978,27796,322661000,2074
14726,1979,28480,351569000,2117
14726,1980,26909,355169000,2020
14726,1981,25864,378641000,2003
14726,1982,26398,396888000,2009
14726,1983,25857,434114000,2236
14726,1984,28302,474254000,2345
14726,1985,29775,512315000,2453
14726,1986,31478,571477000,2522
14726,1987,32480,605849000,2619
14726,1988,32492,660958000,2651
14726,1989,35331,689309000,2739
14726,1990,36027,722830000,2897
14726,1991,35340,742200000,2972
14726,1992,38590,815176000,3219
14726,1993,39702,874257000,3250
14726,1994,40903,927204000,3352
14726,1995,42996,1002086000,3427
14726,1996,43942,1078467000,3534
14726,1997,46542,1168592000,3584
14726,1998,47265,1254780000,3577
14726,1999,48751,1376440000,3550
14726,2000,48483,1385174000,3531
14726,2001,46885,1352007000,3559
14726,2002,44694,1345835000,3580
14727,1970,0,0,0
14727,1971,0,0,0
14727,1974,8771,72167000,615
14727,1975,9374,81350000,637
14727,1976,9395,89276000,665
14727,1977,10105,101356000,683
14727,1978,10639,117092000,690
14727,1979,12681,146415000,716
14727,1980,12410,153837000,695
14727,1981,11784,157772000,668
14727,1982,10894,157406000,671
14727,1983,11041,168510000,743
14727,1984,11472,178648000,755
14727,1985,12397,200546000,762
14727,1986,11914,214294000,725
14727,1987,12072,226565000,736
14727,1988,12728,251793000,731
14727,1989,13633,269445000,725
14727,1990,13704,287624000,728
14727,1991,14369,314155000,750
14727,1992,14766,322584000,794
14727,1993,15294,341417000,795
14727,1994,15889,381562000,804
14727,1995,16673,418062000,808
14727,1996,16348,438663000,835
14727,1997,17071,450802000,887
14727,1998,20163,555932000,898
14727,1999,20141,592352000,939
14727,2000,20509,649329000,962
14727,2001,19021,602892000,967
14727,2002,18997,612558000,1019
14728,1970,0,0,0
14728,1971,0,0,0
14728,1974,2920,13501000,163
14728,1975,1595,8339000,160
14728,1976,1689,10460000,152
14728,1977,1730,10794000,170
14728,1978,1794,11629000,172
14728,1979,1889,12346000,178
14728,1980,1812,14117000,177
14728,1981,1443,12294000,167
14728,1982,1268,10965000,149
14728,1983,1194,11693000,166
14728,1984,1065,10690000,180
14728,1985,1325,13449000,179
14728,1986,1407,15712000,183
14728,1987,1387,14593000,168
14728,1988,1202,13595000,168
14728,1989,1289,14929000,181
14728,1990,1358,15560000,186
14728,1991,1397,16830000,180
14728,1992,1698,22841000,191
14728,1993,1793,24621000,189
14728,1994,1844,28088000,190
14728,1995,2164,33064000,202
14728,1996,2492,40957000,221
14728,1997,2574,42930000,229
